,id,title,description,is_premium,solution_link,acceptance_rate,frequency,url,discuss_count,accepted,submissions,companies,related_topics,likes,dislikes,rating,asked_by_faang,similar_questions
28,121,Best Time to Buy and Sell Stock,"You are given an array `prices` where `prices[i]` is the price of a given stock on the `ith` day.

You want to maximize your profit by choosing a single day to buy one stock and choosing a different day in the future to sell that stock.

Return the maximum profit you can achieve from this transaction. If you cannot achieve any profit, return `0`.


Example 1:
Input: prices = [7,1,5,3,6,4]
Output: 5
Explanation: Buy on day 2 (price = 1) and sell on day 5 (price = 6), profit = 6-1 = 5.

Note that buying on day 2 and selling on day 1 is not allowed because you must buy before you sell.


Example 2:
Input: prices = [7,6,4,3,1]
Output: 0
Explanation: In this case, no transactions are done and the max profit = 0.


Constraints:
`1 <= prices.length <= 105`
`0 <= prices[i] <= 104`",0,/articles/best-time-to-buy-and-sell-stock,51.8,94.8,https://leetcode.com/problems/best-time-to-buy-and-sell-stock,999,1.3M,2.4M,"Amazon,Microsoft,Facebook,Apple,Adobe,Google,tcs,Bloomberg,eBay,Uber,ByteDance,Goldman Sachs,Expedia,VMware,Yahoo,Qualtrics,Oracle,ServiceNow,Visa,Samsung","Array,Dynamic Programming",8132,356,96,1,"[Maximum Subarray, /problems/maximum-subarray/, Easy], [Best Time to Buy and Sell Stock II, /problems/best-time-to-buy-and-sell-stock-ii/, Easy], [Best Time to Buy and Sell Stock III, /problems/best-time-to-buy-and-sell-stock-iii/, Hard], [Best Time to Buy and Sell Stock IV, /problems/best-time-to-buy-and-sell-stock-iv/, Hard], [Best Time to Buy and Sell Stock with Cooldown, /problems/best-time-to-buy-and-sell-stock-with-cooldown/, Medium]"
29,122,Best Time to Buy and Sell Stock II,"You are given an array `prices` where `prices[i]` is the price of a given stock on the `ith` day.

Find the maximum profit you can achieve. You may complete as many transactions as you like (i.e., buy one and sell one share of the stock multiple times).

Note: You may not engage in multiple transactions simultaneously (i.e., you must sell the stock before you buy again).


Example 1:
Input: prices = [7,1,5,3,6,4]
Output: 7
Explanation: Buy on day 2 (price = 1) and sell on day 3 (price = 5), profit = 5-1 = 4.

Then buy on day 4 (price = 3) and sell on day 5 (price = 6), profit = 6-3 = 3.


Example 2:
Input: prices = [1,2,3,4,5]
Output: 4
Explanation: Buy on day 1 (price = 1) and sell on day 5 (price = 5), profit = 5-1 = 4.

Note that you cannot buy on day 1, buy on day 2 and sell them later, as you are engaging multiple transactions at the same time. You must sell before buying again.


Example 3:
Input: prices = [7,6,4,3,1]
Output: 0
Explanation: In this case, no transaction is done, i.e., max profit = 0.


Constraints:
`1 <= prices.length <= 3 * 104`
`0 <= prices[i] <= 104`",0,/articles/best-time-to-buy-and-sell-stock-ii,58.8,46.6,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-ii,999,804.1K,1.4M,"Amazon,Apple,tcs,Microsoft,Facebook,Uber","Array,Greedy",3950,1953,67,1,"[Best Time to Buy and Sell Stock, /problems/best-time-to-buy-and-sell-stock/, Easy], [Best Time to Buy and Sell Stock III, /problems/best-time-to-buy-and-sell-stock-iii/, Hard], [Best Time to Buy and Sell Stock IV, /problems/best-time-to-buy-and-sell-stock-iv/, Hard], [Best Time to Buy and Sell Stock with Cooldown, /problems/best-time-to-buy-and-sell-stock-with-cooldown/, Medium], [Best Time to Buy and Sell Stock with Transaction Fee, /problems/best-time-to-buy-and-sell-stock-with-transaction-fee/, Medium]"
30,125,Valid Palindrome,"Given a string `s`, determine if it is a palindrome, considering only alphanumeric characters and ignoring cases.


Example 1:
Input: s = ""A man, a plan, a canal: Panama""
Output: true
Explanation: ""amanaplanacanalpanama"" is a palindrome.


Example 2:
Input: s = ""race a car""
Output: false
Explanation: ""raceacar"" is not a palindrome.


Constraints:
`1 <= s.length <= 2 * 105`
`s` consists only of printable ASCII characters.",0,/articles/valid-palindrome,38.5,67.7,https://leetcode.com/problems/valid-palindrome,999,831.2K,2.2M,"Facebook,Microsoft,Apple,Wayfair,Amazon,Yandex,Bloomberg,Oracle","Two Pointers,String",1871,3729,33,1,"[Palindrome Linked List, /problems/palindrome-linked-list/, Easy], [Valid Palindrome II, /problems/valid-palindrome-ii/, Easy]"
31,136,Single Number,"Given a non-empty array of integers `nums`, every element appears twice except for one. Find that single one.

Follow up: Could you implement a solution with a linear runtime complexity and without using extra memory?

Example 1:
Input: nums = [2,2,1]
Output: 1

Example 2:
Input: nums = [4,1,2,1,2]
Output: 4

Example 3:
Input: nums = [1]
Output: 1

Constraints:
`1 <= nums.length <= 3 * 104`
`-3 * 104 <= nums[i] <= 3 * 104`
Each element in the array appears twice except for one element which appears only once.",0,/articles/single-number,66.7,28.5,https://leetcode.com/problems/single-number,999,1.1M,1.7M,"Google,Amazon,Facebook,Microsoft","Hash Table,Bit Manipulation",6010,197,97,1,"[Single Number II, /problems/single-number-ii/, Medium], [Single Number III, /problems/single-number-iii/, Medium], [Missing Number, /problems/missing-number/, Easy], [Find the Duplicate Number, /problems/find-the-duplicate-number/, Medium], [Find the Difference, /problems/find-the-difference/, Easy]"
32,141,Linked List Cycle,"Given `head`, the head of a linked list, determine if the linked list has a cycle in it.

There is a cycle in a linked list if there is some node in the list that can be reached again by continuously following the `next` pointer. Internally, `pos` is used to denote the index of the node that tail's `next` pointer is connected to. Note that `pos` is not passed as a parameter.

Return `true` if there is a cycle in the linked list. Otherwise, return `false`.


Example 1:
Input: head = [3,2,0,-4], pos = 1
Output: true
Explanation: There is a cycle in the linked list, where the tail connects to the 1st node (0-indexed).


Example 2:
Input: head = [1,2], pos = 0
Output: true
Explanation: There is a cycle in the linked list, where the tail connects to the 0th node.


Example 3:
Input: head = [1], pos = -1
Output: false
Explanation: There is no cycle in the linked list.


Constraints:
The number of the nodes in the list is in the range `[0, 104]`.

`-105 <= Node.val <= 105`
`pos` is `-1` or a valid index in the linked-list.

Follow up: Can you solve it using `O(1)` (i.e. constant) memory?",0,/articles/linked-list-cycle,43.1,35.2,https://leetcode.com/problems/linked-list-cycle,999,883.4K,2.1M,"Microsoft,Apple,Amazon,Goldman Sachs,Facebook,Google","Linked List,Two Pointers",4328,598,88,1,"[Linked List Cycle II, /problems/linked-list-cycle-ii/, Medium], [Happy Number, /problems/happy-number/, Easy]"
33,155,Min Stack,"Design a stack that supports push, pop, top, and retrieving the minimum element in constant time.

Implement the `MinStack` class:
`MinStack()` initializes the stack object.

`void push(val)` pushes the element `val` onto the stack.

`void pop()` removes the element on the top of the stack.

`int top()` gets the top element of the stack.

`int getMin()` retrieves the minimum element in the stack.


Example 1:
Input
[""MinStack"",""push"",""push"",""push"",""getMin"",""pop"",""top"",""getMin""]
[[],[-2],[0],[-3],[],[],[],[]]
Output
[null,null,null,null,-3,null,0,-2]
Explanation
MinStack minStack = new MinStack();
minStack.push(-2);
minStack.push(0);
minStack.push(-3);
minStack.getMin(); // return -3
minStack.pop();
minStack.top();    // return 0
minStack.getMin(); // return -2

Constraints:
`-231 <= val <= 231 - 1`
Methods `pop`, `top` and `getMin` operations will always be called on non-empty stacks.

At most `3 * 104` calls will be made to `push`, `pop`, `top`, and `getMin`.",0,/articles/min-stack,46.8,71.5,https://leetcode.com/problems/min-stack,999,703.4K,1.5M,"Capital One,Amazon,Bloomberg,Microsoft,Oracle,eBay,Apple,Coupang","Stack,Design",4840,452,91,1,"[Sliding Window Maximum, /problems/sliding-window-maximum/, Hard], [Max Stack, /problems/max-stack/, Easy]"
34,157,Read N Characters Given Read4,"Given a `file` and assume that you can only read the file using a given method `read4`, implement a method to read `n` characters.

Method read4: 
The API `read4` reads four consecutive characters from `file`, then writes those characters into the buffer array `buf4`.

The return value is the number of actual characters read.

Note that `read4()` has its own file pointer, much like `FILE *fp` in C.

Definition of read4:
    Parameter:  char[] buf4
    Returns:    int
buf4[] is a destination, not a source. The results from read4 will be copied to buf4[].

Below is a high-level example of how `read4` works:
File file(""abcde`""); // File is ""`abcde`"", initially file pointer (fp) points to 'a'
char[] buf4 = new char[4]; // Create buffer with enough space to store characters
read4(buf4); // read4 returns 4. Now buf4 = ""abcd"", fp points to 'e'
read4(buf4); // read4 returns 1. Now buf4 = ""e"", fp points to end of file
read4(buf4); // read4 returns 0. Now buf4 = """", fp points to end of file`
Method read:
By using the `read4` method, implement the method read that reads `n` characters from `file` and store it in the buffer array `buf`. Consider that you cannot manipulate `file` directly.

The return value is the number of actual characters read.

Definition of read: 
    Parameters:	char[] buf, int n
    Returns:	int
buf[] is a destination, not a source. You will need to write the results to buf[].

Note:
Consider that you cannot manipulate the file directly. The file is only accessible for `read4` but not for `read`.

The `read` function will only be called once for each test case.

You may assume the destination buffer array, `buf`, is guaranteed to have enough space for storing `n` characters.


Example 1:
Input: file = ""abc"", n = 4
Output: 3
Explanation: After calling your read method, buf should contain ""abc"". We read a total of 3 characters from the file, so return 3.

Note that ""abc"" is the file's content, not buf. buf is the destination buffer that you will have to write the results to.


Example 2:
Input: file = ""abcde"", n = 5
Output: 5
Explanation: After calling your read method, buf should contain ""abcde"". We read a total of 5 characters from the file, so return 5.


Example 3:
Input: file = ""abcdABCD1234"", n = 12
Output: 12
Explanation: After calling your read method, buf should contain ""abcdABCD1234"". We read a total of 12 characters from the file, so return 12.


Example 4:
Input: file = ""leetcode"", n = 5
Output: 5
Explanation: After calling your read method, buf should contain ""leetc"". We read a total of 5 characters from the file, so return 5.


Constraints:
`1 <= file.length <= 500`
`file` consist of English letters and digits.

`1 <= n <= 1000`",1,/articles/read-n-characters-given-read4,37.7,23.1,https://leetcode.com/problems/read-n-characters-given-read4,385,136.7K,362.8K,"Facebook,Rubrik,Microsoft",String,382,2404,14,1,"[Read N Characters Given Read4 II - Call multiple times, /problems/read-n-characters-given-read4-ii-call-multiple-times/, Hard]"
35,160,Intersection of Two Linked Lists,"Given the heads of two singly linked-lists `headA` and `headB`, return the node at which the two lists intersect. If the two linked lists have no intersection at all, return `null`.

For example, the following two linked lists begin to intersect at node `c1`:
It is guaranteed that there are no cycles anywhere in the entire linked structure.

Note that the linked lists must retain their original structure after the function returns.


Example 1:
Input: intersectVal = 8, listA = [4,1,8,4,5], listB = [5,6,1,8,4,5], skipA = 2, skipB = 3
Output: Intersected at '8'
Explanation: The intersected node's value is 8 (note that this must not be 0 if the two lists intersect).

From the head of A, it reads as [4,1,8,4,5]. From the head of B, it reads as [5,6,1,8,4,5]. There are 2 nodes before the intersected node in A; There are 3 nodes before the intersected node in B.


Example 2:
Input: intersectVal = 2, listA = [1,9,1,2,4], listB = [3,2,4], skipA = 3, skipB = 1
Output: Intersected at '2'
Explanation: The intersected node's value is 2 (note that this must not be 0 if the two lists intersect).

From the head of A, it reads as [1,9,1,2,4]. From the head of B, it reads as [3,2,4]. There are 3 nodes before the intersected node in A; There are 1 node before the intersected node in B.


Example 3:
Input: intersectVal = 0, listA = [2,6,4], listB = [1,5], skipA = 3, skipB = 2
Output: No intersection
Explanation: From the head of A, it reads as [2,6,4]. From the head of B, it reads as [1,5]. Since the two lists do not intersect, intersectVal must be 0, while skipA and skipB can be arbitrary values.

Explanation: The two lists do not intersect, so return null.


Constraints:
The number of nodes of `listA` is in the `m`.

The number of nodes of `listB` is in the `n`.

`0 <= m, n <= 3 * 104`
`1 <= Node.val <= 105`
`0 <= skipA <= m`
`0 <= skipB <= n`
`intersectVal` is `0` if `listA` and `listB` do not intersect.

`intersectVal == listA[skipA + 1] == listB[skipB + 1]` if `listA` and `listB` intersect.

Follow up: Could you write a solution that runs in `O(n)` time and use only `O(1)` memory?",0,/articles/intersection-of-two-linked-lists,44.5,43.8,https://leetcode.com/problems/intersection-of-two-linked-lists,999,647.6K,1.5M,"Microsoft,Amazon,Facebook,Apple,ByteDance,Paypal,LinkedIn,Intuit",Linked List,5392,607,90,1,"[Minimum Index Sum of Two Lists, /problems/minimum-index-sum-of-two-lists/, Easy]"
36,163,Missing Ranges,"You are given an inclusive range `[lower, upper]` and a sorted unique integer array `nums`, where all elements are in the inclusive range.

A number `x` is considered missing if `x` is in the range `[lower, upper]` and `x` is not in `nums`.

Return the smallest sorted list of ranges that cover every missing number exactly. That is, no element of `nums` is in any of the ranges, and each missing number is in one of the ranges.

Each range `[a,b]` in the list should be output as:
`""a->b""` if `a != b`
`""a""` if `a == b`

Example 1:
Input: nums = [0,1,3,50,75], lower = 0, upper = 99
Output: [""2"",""4->49"",""51->74"",""76->99""]
Explanation: The ranges are:
[2,2] --> ""2""
[4,49] --> ""4->49""
[51,74] --> ""51->74""
[76,99] --> ""76->99""

Example 2:
Input: nums = [], lower = 1, upper = 1
Output: [""1""]
Explanation: The only missing range is [1,1], which becomes ""1"".


Example 3:
Input: nums = [], lower = -3, upper = -1
Output: [""-3->-1""]
Explanation: The only missing range is [-3,-1], which becomes ""-3->-1"".


Example 4:
Input: nums = [-1], lower = -1, upper = -1
Output: []
Explanation: There are no missing ranges since there are no missing numbers.


Example 5:
Input: nums = [-1], lower = -2, upper = -1
Output: [""-2""]

Constraints:
`-109 <= lower <= upper <= 109`
`0 <= nums.length <= 100`
`lower <= nums[i] <= upper`
All the values of `nums` are unique.",1,/articles/missing-ranges,27.4,26.2,https://leetcode.com/problems/missing-ranges,691,117.4K,429.4K,"Facebook,Google,Amazon,Coupang",Array,523,2107,20,1,"[Summary Ranges, /problems/summary-ranges/, Easy]"
37,167,Two Sum II - Input array is sorted,"Given an array of integers `numbers` that is already sorted in ascending order, find two numbers such that they add up to a specific `target` number.

Return the indices of the two numbers (1-indexed) as an integer array `answer` of size `2`, where `1 <= answer[0] < answer[1] <= numbers.length`.

You may assume that each input would have exactly one solution and you may not use the same element twice.


Example 1:
Input: numbers = [2,7,11,15], target = 9
Output: [1,2]
Explanation: The sum of 2 and 7 is 9. Therefore index1 = 1, index2 = 2.


Example 2:
Input: numbers = [2,3,4], target = 6
Output: [1,3]

Example 3:
Input: numbers = [-1,0], target = -1
Output: [1,2]

Constraints:
`2 <= numbers.length <= 3 * 104`
`-1000 <= numbers[i] <= 1000`
`numbers` is sorted in increasing order.

`-1000 <= target <= 1000`
Only one valid answer exists.",0,/articles/two-sum-ii-input-array-is-sorted,55.8,28.9,https://leetcode.com/problems/two-sum-ii-input-array-is-sorted,999,549.4K,984.2K,"Amazon,Oracle,Microsoft","Array,Two Pointers,Binary Search",2517,703,78,1,"[Two Sum, /problems/two-sum/, Easy], [Two Sum IV - Input is a BST, /problems/two-sum-iv-input-is-a-bst/, Easy], [Two Sum Less Than K, /problems/two-sum-less-than-k/, Easy]"
